Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,EMA_30,EMA_60,EMA_200,rsi_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Momentum_10
2020-02-27 00:00:00-05:00,155.5800018310547,156.27000427246094,153.89999389648438,154.0,27878500,0.0,0.0,0.0,149.182666015625,,,70.59310495737728,1.6842352739579667,1.2122360245169999,0.47199924944096683,150.11549911499023,156.1201212656356,144.11087696434487,0.04378478384053408
2020-02-28 00:00:00-05:00,152.7100067138672,152.77000427246094,147.0500030517578,148.3800048828125,42699600,0.0,0.0,0.0,149.24399973551434,,,49.39690600569855,1.2611562269329966,1.2220213656951433,0.03913486123785326,150.1109992980957,156.1209460709553,144.10105252523607,0.0
2020-03-02 00:00:00-05:00,150.0,150.72999572753906,149.0399932861328,149.1999969482422,16295400,0.0,0.0,0.0,149.3403330485026,,,51.67677558327582,0.9783464859070534,1.173281206794827,-0.19493472088777364,150.10449905395507,156.11828250592802,144.0907156019821,0.001342261397598632
2020-03-03 00:00:00-05:00,150.83999633789062,155.24000549316406,150.74000549316406,153.88999938964844,28687700,0.0,0.0,0.0,149.58399963378906,,,62.17394267980424,1.106231660858782,1.1598701567216525,-0.053638495862870395,150.38099899291993,156.5632188775,144.19877910833986,0.01974684020425399
2020-03-04 00:00:00-05:00,154.39999389648438,154.9600067138672,153.6999969482422,154.16000366210938,12315500,0.0,0.0,0.0,149.83133290608723,,,62.67660872944923,1.2144913020818535,1.1707951293087988,0.04369617277305471,150.76749954223632,156.8757687382208,144.65923034625183,0.015613745838363391
2020-03-05 00:00:00-05:00,156.05999755859375,157.6199951171875,155.72000122070312,157.49000549316406,17973500,0.0,0.0,0.0,150.18799997965496,,,68.27593558467865,1.5426777678039514,1.245175706671656,0.2975020611322954,151.31149978637694,157.7876192919475,144.8353802808064,0.033331157463370786
2020-03-06 00:00:00-05:00,158.3300018310547,159.25,154.5399932861328,157.5500030517578,26973400,0.0,0.0,0.0,150.5356669108073,,,68.36801339433711,1.786644060386351,1.353474094474657,0.4331699659116939,151.81900024414062,158.58864609762276,145.0493543906585,0.018422793534179194
2020-03-09 00:00:00-04:00,158.60000610351562,159.3699951171875,156.3300018310547,157.80999755859375,24868700,0.0,0.0,0.0,150.86333363850912,,,68.790745111738,1.977423290393375,1.4782682821011826,0.4991550082921925,152.32000045776368,159.31357083024534,145.32643008528203,0.011019291825594024
2020-03-10 00:00:00-04:00,156.17999267578125,156.41000366210938,154.38999938964844,154.47999572753906,18811500,0.0,0.0,0.0,151.04633331298828,,,58.083949994868966,1.8451679475867024,1.5516502607892975,0.293517686797405,152.63550033569337,159.40656700505298,145.86443366633375,0.007697277575283934
2020-03-11 00:00:00-04:00,156.25,156.5,153.61000061035156,153.92999267578125,18159900,0.0,0.0,0.0,151.25533294677734,,,56.519249656502694,1.677620720563425,1.576844914603678,0.100775805959747,152.94899978637696,159.31881988467867,146.57917968807524,-0.00025984636360776303
2020-03-12 00:00:00-04:00,151.52999877929688,151.5500030517578,146.85000610351562,147.7899932861328,32893400,0.0,0.0,0.0,151.23299916585287,,,42.69263387552795,1.0478710500945851,1.471048254226367,-0.42317720413178184,152.96149978637695,159.2874573407271,146.6355422320268,-0.040324718921215474
2020-03-13 00:00:00-04:00,149.4199981689453,149.60000610351562,141.5800018310547,143.27999877929688,35177200,0.0,0.0,0.0,151.05999908447265,,,35.77054150844532,0.19000374715682256,1.2148356960246327,-1.0248319488678101,152.70649948120118,160.1266019523087,145.28639701009365,-0.03437124906110833
2020-03-16 00:00:00-04:00,137.55999755859375,142.9600067138672,136.1199951171875,141.63999938964844,24496000,0.0,0.0,0.0,150.8036656697591,,,33.63490653983018,-0.6125143735537506,0.8493615091314362,-1.4618758826851868,152.3384994506836,161.13498114761603,143.54201775375117,-0.05067022595996651
2020-03-17 00:00:00-04:00,140.17999267578125,146.1999969482422,139.92999267578125,143.55999755859375,24490300,0.0,0.0,0.0,150.64366556803387,,,38.28074390868689,-1.0835331965047033,0.46277903681098165,-1.546312233315685,151.97099914550782,161.59406676480657,142.34793152620907,-0.06712588129199482
2020-03-18 00:00:00-04:00,141.75,142.8800048828125,138.5,140.6999969482422,21953400,0.0,0.0,0.0,150.45266571044922,,,34.41588832035565,-1.6646579456874235,0.03728853103594636,-1.7019464767233698,151.41649932861327,162.281407794791,140.55159086243555,-0.08731192523431086
2020-03-19 00:00:00-04:00,139.0800018310547,140.5,137.85000610351562,138.0399932861328,20828900,0.0,0.0,0.0,150.16699879964193,,,31.255237640594444,-2.3099438356990163,-0.4321606867142477,-1.8777831489847685,150.69799880981446,163.0808275320585,138.31517008757044,-0.12349997795812817
2020-03-20 00:00:00-04:00,140.7100067138672,141.1699981689453,139.13999938964844,140.11000061035156,20056000,0.0,0.0,0.0,149.9239990234375,,,36.1680477067031,-2.6261208440311634,-0.8709547703321,-1.7551660736990633,149.96849899291993,163.05754576892323,136.87945221691663,-0.11069503080667609
2020-03-23 00:00:00-04:00,142.67999267578125,146.92999267578125,142.27999877929688,146.3000030517578,28275200,0.0,0.0,0.0,149.87433268229168,,,48.11005184999286,-2.3561767599825316,-1.1680002796413815,-1.18817648034115,149.47899932861327,162.33429007186777,136.62370858535877,-0.0729357752037374
2020-03-24 00:00:00-04:00,153.5,155.66000366210938,152.0500030517578,153.39999389648438,20743500,0.0,0.0,0.0,150.04866587320964,,,57.85057706468857,-1.5579818511398287,-1.2459968273968556,-0.3119850237429731,149.4839988708496,162.34562277163667,136.62237497006254,-0.00699120831773925
2020-03-25 00:00:00-04:00,152.5800018310547,152.8800048828125,151.00999450683594,151.3000030517578,16457200,0.0,0.0,0.0,150.1699991861979,,,54.58672494843361,-1.080656336032206,-1.2129286499413716,0.13227231390916572,149.35049896240236,162.07071672018952,136.6302812046152,-0.01708562170572514
2020-03-26 00:00:00-04:00,153.30999755859375,154.80999755859375,152.0800018310547,153.24000549316406,12778200,0.0,0.0,0.0,150.35999959309896,,,57.000283968933246,-0.5411779824363521,-1.0785782590761492,0.5374002766397972,149.31249923706054,161.97866000334878,136.6463384707723,0.03687673357207344
2020-03-27 00:00:00-04:00,153.0,153.5500030517578,152.0,152.25,9824600,0.0,0.0,0.0,150.48899943033854,148.84099960327148,,55.38269130701219,-0.19063925231560575,-0.9009901855711098,0.710350933255504,149.50599899291993,162.2302878887712,136.78171009706867,0.06260469917032996
2020-03-30 00:00:00-04:00,152.41000366210938,153.0800018310547,151.57000732421875,152.9199981689453,12080900,0.0,0.0,0.0,150.61966603597006,148.99049962361653,,56.2868097872975,0.13913460548553758,-0.692964972321611,0.8320995778071486,149.69199905395507,162.50589439183034,136.8781037160798,0.07963851191686233
2020-03-31 00:00:00-04:00,151.36000061035156,151.8000030517578,147.97000122070312,148.0500030517578,13319500,0.0,0.0,0.0,150.52433268229166,149.02699966430663,,48.58085091318543,0.010455160085200532,-0.5522808078576217,0.5627359679428222,149.39999923706054,162.07652753822882,136.72347093589227,0.031276160278084886
2020-04-01 00:00:00-04:00,148.1999969482422,150.0800018310547,147.85000610351562,149.4499969482422,11827400,0.0,0.0,0.0,150.446332804362,149.06133295694988,,50.671588295116464,0.020395718707646893,-0.437745412675777,0.4581411313834239,149.16449890136718,161.64213283608098,136.6868649666534,0.062189056075237614
2020-04-02 00:00:00-04:00,151.1999969482422,152.5,150.6999969482422,151.89999389648438,9188300,0.0,0.0,0.0,150.42933247884113,149.12683283487956,,54.182576322715256,0.2220734013997685,-0.3057815670256195,0.5278549684253879,148.8849983215332,160.8158549746529,136.9541416684135,0.10040568881818324
2020-04-03 00:00:00-04:00,152.22999572753906,153.08999633789062,151.66000366210938,152.64999389648438,8469100,0.0,0.0,0.0,150.36099904378256,149.22333272298178,,55.23301443710903,0.4369913839611286,-0.15722690222885038,0.594218286189979,148.63999786376954,160.00969672091776,137.27029900662131,0.0895010579652109
2020-04-06 00:00:00-04:00,154.16000366210938,157.22000122070312,153.9600067138672,156.8800048828125,14739300,0.0,0.0,0.0,150.3873326619466,149.40416615804037,,60.70496761641845,0.9358615696292532,0.06139087996907811,0.874470689660175,148.59349822998047,159.81188843664398,137.37510802331695,0.07231716753492967
2020-04-07 00:00:00-04:00,155.3300018310547,156.13999938964844,154.3800048828125,156.0399932861328,9195400,0.0,0.0,0.0,150.47866566975912,149.55633265177408,,59.15853708067614,1.2493607538469291,0.2989849311044323,0.9503758227424968,148.67149810791017,160.08226016236398,137.26073605345636,0.017209905441260442
2020-04-08 00:00:00-04:00,155.91000366210938,155.94000244140625,154.58999633789062,154.64999389648438,7600800,0.0,0.0,0.0,150.50133209228517,149.7034990946452,,56.5895810288061,1.3703807846532925,0.5132641569075547,0.8571166277457378,148.7074981689453,160.1924155765878,137.22258076130282,0.022141379888674484
2020-04-09 00:00:00-04:00,158.0800018310547,159.0800018310547,157.2100067138672,158.69000244140625,18123000,0.0,0.0,0.0,150.6576655069987,149.92016576131184,,61.78399851079132,1.770362944622292,0.7646839661645574,1.0056789784577345,149.25249862670898,161.55918379070545,136.94581346271252,0.035565105409013587
2020-04-13 00:00:00-04:00,159.1699981689453,162.3800048828125,158.6300048828125,161.41000366210938,20549200,0.0,0.0,0.0,151.0919987996419,150.16799926757812,,64.83488736000456,2.2795901504172775,1.0676652528708102,1.2119248975464674,150.15899887084962,163.25868303018507,137.05931471151416,0.06016422766574303
2020-04-14 00:00:00-04:00,162.72999572753906,164.4199981689453,161.77999877929688,162.67999267578125,17095100,0.0,0.0,0.0,151.54133199055988,150.44083251953126,,66.19200082036039,2.7534523873620174,1.4048227241525841,1.3486296632094332,151.21099853515625,164.80028271855483,137.62171435175767,0.06382418665773937
2020-04-15 00:00:00-04:00,161.8000030517578,162.5399932861328,160.80999755859375,161.85000610351562,12141900,0.0,0.0,0.0,151.8066655476888,150.69533259073893,,64.441644192166,3.0273285653380526,1.729323926563643,1.2980046387744095,152.12549896240233,166.0054391063589,138.24555881844577,0.09321177147786597
2020-04-16 00:00:00-04:00,161.8800048828125,163.14999389648438,160.64999389648438,161.7100067138672,9233200,0.0,0.0,0.0,152.05833231608074,150.944832611084,,64.1335764305358,3.196245633543697,2.0227082926772377,1.1735373408664591,153.1759994506836,166.5873079110748,139.76469099029242,0.08203419214435259
2020-04-17 00:00:00-04:00,159.72000122070312,160.07000732421875,158.1199951171875,158.57000732421875,14652700,0.0,0.0,0.0,152.09433237711588,151.14116617838542,,57.49468667730383,3.0424380832447184,2.226654264536665,0.8157838187080535,154.2025001525879,165.74895314132323,142.65604716385258,0.043910557575662645
2020-04-20 00:00:00-04:00,158.6199951171875,160.22000122070312,158.4600067138672,159.6999969482422,10688700,0.0,0.0,0.0,152.16599884033204,151.35083287556967,,59.13414420824917,2.977131230195255,2.3767496657615106,0.6003815644337442,155.18199996948243,164.86875999263808,145.4952399463268,0.0461841030700505
2020-04-21 00:00:00-04:00,157.60000610351562,159.2100067138672,157.0399932861328,158.61000061035156,12478100,0.0,0.0,0.0,152.19266560872396,151.52799962361652,,56.8560640199062,2.805306248296546,2.462460985965754,0.3428452623307918,155.7974998474121,164.63513213269832,146.95986756212588,0.011027509393764623
2020-04-22 00:00:00-04:00,160.5,161.74000549316406,160.4199981689453,161.72999572753906,12902100,0.0,0.0,0.0,152.43433227539063,151.74033279418944,,61.435688160414124,2.8869790766603387,2.5473646070345874,0.33961446962575126,156.21399993896483,165.35580457486864,147.07219530306102,0.03646502618705205
2020-04-23 00:00:00-04:00,162.38999938964844,163.60000610351562,161.83999633789062,163.33999633789062,14928500,0.0,0.0,0.0,152.7479990641276,152.00166600545248,,63.58382157695958,3.0461917281159288,2.6471300340050785,0.39906169411085024,156.81599960327148,166.1783452310725,147.45365397547044,0.05619141793967963
2020-04-24 00:00:00-04:00,163.1300048828125,163.30999755859375,160.88999938964844,162.63999938964844,11199300,0.0,0.0,0.0,153.2429992675781,152.2379992167155,,61.967620925980526,3.0804796254083158,2.733799954199882,0.3466796712084337,157.2859992980957,166.83440720872528,147.73759138746613,0.02489127788438128
2020-04-27 00:00:00-04:00,161.8800048828125,162.0,160.41000366210938,161.55999755859375,9033500,0.0,0.0,0.0,153.85233256022136,152.456165822347,,59.45653665850183,2.986241919435514,2.7842883481390612,0.20195357129645286,157.7514991760254,167.17308038430733,148.32991796774346,0.0009292726168221854
2020-04-28 00:00:00-04:00,160.88999938964844,160.97999572753906,159.16000366210938,160.83999633789062,10383000,0.0,0.0,0.0,154.4923324584961,152.64799906412762,,57.77566392109907,2.8210381452484796,2.7916383076648343,0.029399837583645283,158.14749908447266,167.37786668156417,148.91713148738114,-0.011310526313814795
2020-04-29 00:00:00-04:00,160.10000610351562,161.85000610351562,159.75999450683594,161.72999572753906,12232300,0.0,0.0,0.0,155.0979990641276,152.87083231608074,,59.30708692166584,2.7303277767396708,2.779376201341144,-0.04904842460147307,158.8314987182617,166.86060700563507,150.80239043088835,-0.000741491328086874
2020-04-30 00:00:00-04:00,160.22000122070312,160.82000732421875,158.1300048828125,158.8000030517578,13633500,0.0,0.0,0.0,155.70133260091146,153.07699915568034,,52.54990267035049,2.3947707732389745,2.702455115024862,-0.30768434178588766,159.2989990234375,166.00851371745048,152.5894843294245,-0.01799519844964448
2020-05-01 00:00:00-04:00,158.0,160.4499969482422,157.8000030517578,159.77999877929688,10914300,0.0,0.0,0.0,156.4259994506836,153.29649912516277,,54.420461713627404,2.1826409379053473,2.5984922788485796,-0.4158513409432323,159.69299926757813,165.42774838497206,153.9582501501842,0.007630645135836556
2020-05-04 00:00:00-04:00,160.3300018310547,160.9499969482422,159.91000366210938,160.33999633789062,7986200,0.0,0.0,0.0,157.10033264160157,153.51216583251954,,55.500007061447356,2.0361787941831437,2.486029581264378,-0.44985078708123405,160.07749938964844,164.75831744706863,155.39668133222824,0.004007510343634335
2020-05-05 00:00:00-04:00,160.16000366210938,161.10000610351562,159.3300018310547,161.02000427246094,10563100,0.0,0.0,0.0,157.59099934895832,153.732666015625,,56.83689850026941,1.9524004959451133,2.3793037637062047,-0.42690326776109133,160.28449935913085,164.73019837106193,155.83880034719976,0.015194525268491077
2020-05-06 00:00:00-04:00,158.99000549316406,159.80999755859375,158.10000610351562,158.9499969482422,13352000,0.0,0.0,0.0,157.7759994506836,153.9123326619466,,51.741076541880524,1.6995703546082837,2.243357081382891,-0.5437867267746075,160.42999954223632,164.462023910702,156.39797517377065,-0.017189135304129022
2020-05-07 00:00:00-04:00,159.5,161.9600067138672,159.36000061035156,161.38999938964844,13691700,0.0,0.0,0.0,158.11233266194662,154.14116592407225,,56.67227848519942,1.6765522413542726,2.129996113041134,-0.4534438716868614,160.76699981689453,163.75693198131577,157.77706765247328,-0.011938269817322378
2020-05-08 00:00:00-04:00,161.0800018310547,162.0,160.0,160.4199981689453,12240900,0.0,0.0,0.0,158.35166575113934,154.35583267211913,,54.29698343287973,1.5621064519511378,2.0164181805537935,-0.4543117286026557,160.85349960327147,163.68640385740892,158.02059534913403,-0.01364978620901558
2020-05-11 00:00:00-04:00,160.33999633789062,160.7100067138672,158.88999938964844,159.4199981689453,11209800,0.0,0.0,0.0,158.59066569010417,154.53983256022136,,51.88273395484658,1.3749382452828627,1.888122193256212,-0.5131839479733493,160.75399932861328,163.64382246794182,157.86417618928473,-0.013245849356195438
2020-05-12 00:00:00-04:00,160.3000030517578,160.9499969482422,159.72000122070312,160.0399932861328,10406000,0.0,0.0,0.0,158.82799886067707,154.72383244832358,,53.27004783974,1.262043699557097,1.762906494326348,-0.500862794769251,160.62199935913085,163.37955334220084,157.86444537606087,-0.004973906179885579
2020-05-13 00:00:00-04:00,160.94000244140625,161.6199951171875,160.5399932861328,161.5800018310547,10950400,0.0,0.0,0.0,159.27899881998698,154.90166575113932,,56.616022878061244,1.2819640397420926,1.666718003292708,-0.3847539635506154,160.6084991455078,163.34328931014912,157.8737089808665,-0.0009274339976924617
2020-05-14 00:00:00-04:00,161.52999877929688,163.33999633789062,161.50999450683594,163.00999450683594,17084400,0.0,0.0,0.0,159.73099873860676,155.0886657714844,,59.51482609934954,1.3969509409081127,1.612764590763382,-0.2158136498552694,160.67349853515626,163.57522141888091,157.7717756514316,0.02651128069377906
2020-05-15 00:00:00-04:00,164.02000427246094,164.8000030517578,163.0800018310547,163.92999267578125,13918800,0.0,0.0,0.0,160.13199869791666,155.2806655883789,,61.306130405030736,1.5444591948051425,1.5991035115611183,-0.05464431675597581,160.94149780273438,164.01047967440866,157.8725159310601,0.025973175167041562
2020-05-18 00:00:00-04:00,164.3300018310547,164.5,162.41000366210938,162.69000244140625,14133800,0.0,0.0,0.0,160.46666564941407,155.4138323465983,,57.60648002397246,1.5435697221326166,1.5879967536685133,-0.04442703153589678,161.09099807739258,164.19642706440212,157.98556909038305,0.014656393645933186
2020-05-19 00:00:00-04:00,163.60000610351562,164.42999267578125,163.0399932861328,164.25999450683594,8535800,0.0,0.0,0.0,160.71266530354816,155.54999898274738,,60.829615024431675,1.6504502548643813,1.600487453913899,0.049962800950482444,161.3734977722168,164.5556384636482,158.19135708078542,0.020121662827015108
2020-05-20 00:00:00-04:00,164.5399932861328,164.9600067138672,163.88999938964844,164.64999389648438,10666100,0.0,0.0,0.0,160.99966532389323,155.73916549682616,,61.61042169168447,1.7464723209598958,1.6296844273347144,0.11678789362518138,161.51949768066407,165.02229682150653,158.01669853982162,0.03586031492720476
2020-05-21 00:00:00-04:00,163.4600067138672,163.5800018310547,161.3699951171875,162.25,11791000,0.0,0.0,0.0,161.25299886067708,155.8771654764811,,54.421158995609176,1.6104401696445905,1.6258355757954646,-0.015395406150874091,161.46499786376953,164.88138630239334,158.0486094251457,0.005328710661155922
2020-05-22 00:00:00-04:00,162.8800048828125,163.47000122070312,162.74000549316406,163.2100067138672,8540900,0.0,0.0,0.0,161.4036656697591,156.0306655883789,,56.60259630298903,1.5620557638709727,1.613079613407318,-0.05102384953634531,161.49349822998047,164.96029727568123,158.02669918427972,0.017391899867643668
